DOI,DID,yyyy,mm,dd,hh,min,timezone,xyear,LatDir,NSflag,LatD,LatM,LatS,LatDecimal,LongDir,EWflag,LongD,LongM,LongS,LongDecimal,altdepflag,altdep,Unit_altdep,sample type,Nuclide,Value type,Activity or MDA,Uncertainty_activity,Unit_activity,Nuclide,Value type,Activity or MDA,Uncertainty_activity,Unit_activity,sample_type2,name_river,river_code_MLT,Correction_Periods,Unit_Periods,Weight,Unit_Weight,SSA,Unit_SSA,Median_D50,Unit_Median,Site_Number
10.34355/CRiED.U.Tsukuba.00020,266,2013,1,21,12,0,JST,2013.054795,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"2,911 ",108 ,Bq kg-1,134Cs,=,"1,479 ",96 ,Bq kg-1,river,Abukuma,W8202010001,12,Day,0.548 ,g,0.4398 ,m2 g-1,28.7 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,267,2013,2,27,12,0,JST,2013.154566,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"4,367 ",139 ,Bq kg-1,134Cs,=,"2,288 ",129 ,Bq kg-1,river,Abukuma,W8202010001,37,Day,0.239 ,g,0.4639 ,m2 g-1,25.9 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,268,2013,4,18,12,0,JST,2013.296575,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"4,543 ",33 ,Bq kg-1,134Cs,=,"2,235 ",27 ,Bq kg-1,river,Abukuma,W8202010001,50,Day,1.112 ,g,0.4600 ,m2 g-1,22.5 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,269,2013,5,20,12,0,JST,2013.385388,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"2,161 ",79 ,Bq kg-1,134Cs,=,"1,120 ",76 ,Bq kg-1,river,Abukuma,W8202010001,32,Day,0.405 ,g,0.2469 ,m2 g-1,22.5 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,270,2013,6,17,12,0,JST,2013.460502,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"2,054 ",85 ,Bq kg-1,134Cs,=,"1,104 ",78 ,Bq kg-1,river,Abukuma,W8202010001,28,Day,1.407 ,g,0.2722 ,m2 g-1,31.2 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,271,2013,7,26,12,0,JST,2013.568493,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"2,506 ",79 ,Bq kg-1,134Cs,=,"1,139 ",72 ,Bq kg-1,river,Abukuma,W8202010001,39,Day,0.440 ,g,0.2848 ,m2 g-1,25.9 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,272,2013,8,8,12,0,JST,2013.602511,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"6,685 ",103 ,Bq kg-1,134Cs,=,"2,921 ",86 ,Bq kg-1,river,Abukuma,W8202010001,13,Day,0.766 ,g,0.3730 ,m2 g-1,20.2 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,273,2013,8,23,12,0,JST,2013.643607,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"2,535 ",96 ,Bq kg-1,134Cs,=,"1,126 ",83 ,Bq kg-1,river,Abukuma,W8202010001,15,Day,1.041 ,g,0.2569 ,m2 g-1,28.6 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,274,2013,9,12,12,0,JST,2013.696804,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"2,953 ",87 ,Bq kg-1,134Cs,=,"1,259 ",87 ,Bq kg-1,river,Abukuma,W8202010001,20,Day,0.143 ,g,0.2822 ,m2 g-1,25.9 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,275,2013,9,25,12,0,JST,2013.73242,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"2,716 ",84 ,Bq kg-1,134Cs,=,"1,100 ",66 ,Bq kg-1,river,Abukuma,W8202010001,13,Day,12.627 ,g,0.2999 ,m2 g-1,23.2 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,276,2013,10,31,12,0,JST,2013.832192,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"2,229 ",55 ,Bq kg-1,134Cs,=,985 ,43 ,Bq kg-1,river,Abukuma,W8202010001,36,Day,4.015 ,g,0.2867 ,m2 g-1,22.7 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,277,2013,11,19,12,0,JST,2013.882648,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"1,213 ",38 ,Bq kg-1,134Cs,=,583 ,42 ,Bq kg-1,river,Abukuma,W8202010001,19,Day,0.176 ,g,0.2650 ,m2 g-1,27.2 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,278,2013,12,24,12,0,JST,2013.97968,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"1,141 ",38 ,Bq kg-1,134Cs,=,494 ,34 ,Bq kg-1,river,Abukuma,W8202010001,35,Day,0.700 ,g,0.1920 ,m2 g-1,31.1 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,279,2014,1,16,12,0,JST,2014.041096,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"1,089 ",21 ,Bq kg-1,134Cs,=,464 ,20 ,Bq kg-1,river,Abukuma,W8202010001,23,Day,0.142 ,g,0.1992 ,m2 g-1,29.4 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,280,2014,2,25,12,0,JST,2014.149087,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"1,310 ",34 ,Bq kg-1,134Cs,=,504 ,26 ,Bq kg-1,river,Abukuma,W8202010001,40,Day,3.382 ,g,0.2292 ,m2 g-1,32.7 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,281,2014,8,4,12,0,JST,2014.591553,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"1,248 ",37 ,Bq kg-1,134Cs,=,411 ,26 ,Bq kg-1,river,Abukuma,W8202010001,160,Day,10.351 ,g,0.2497 ,m2 g-1,25.3 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,282,2014,8,4,12,0,JST,2014.591553,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"2,349 ",60 ,Bq kg-1,134Cs,=,809 ,43 ,Bq kg-1,river,Abukuma,W8202010001,131,Day,64.131 ,g,0.2916 ,m2 g-1,19.9 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,283,2014,9,11,12,0,JST,2014.694064,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"1,155 ",47 ,Bq kg-1,134Cs,=,311 ,38 ,Bq kg-1,river,Abukuma,W8202010001,38,Day,0.318 ,g,0.2618 ,m2 g-1,28.0 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,284,2014,9,11,12,0,JST,2014.694064,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"2,288 ",64 ,Bq kg-1,134Cs,=,686 ,45 ,Bq kg-1,river,Abukuma,W8202010001,38,Day,1.253 ,g,0.2640 ,m2 g-1,26.0 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,285,2014,10,20,12,0,JST,2014.802055,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"1,386 ",34 ,Bq kg-1,134Cs,=,398 ,23 ,Bq kg-1,river,Abukuma,W8202010001,39,Day,14.008 ,g,0.2701 ,m2 g-1,25.8 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,286,2014,10,20,12,0,JST,2014.802055,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"1,470 ",45 ,Bq kg-1,134Cs,=,491 ,33 ,Bq kg-1,river,Abukuma,W8202010001,39,Day,54.474 ,g,0.2625 ,m2 g-1,21.3 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,287,2014,12,3,12,0,JST,2014.922146,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"2,098 ",62 ,Bq kg-1,134Cs,=,"2,098 ",62 ,Bq kg-1,river,Abukuma,W8202010001,44,Day,0.276 ,g,0.1587 ,m2 g-1,26.5 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,288,2015,1,13,12,0,JST,2015.032877,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"2,927 ",86 ,Bq kg-1,134Cs,=,951 ,82 ,Bq kg-1,river,Abukuma,W8202010001,85,Day,0.064 ,g,0.2998 ,m2 g-1,19.0 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,289,2015,1,13,12,0,JST,2015.032877,N,1,38,5,41,38.09472222,E,1,140,52,19,140.8719444,1,3.5,m,Suspended Matter,137Cs,=,"2,930 ",54 ,Bq kg-1,134Cs,=,798 ,36 ,Bq kg-1,river,Abukuma,W8202010001,41,Day,1.120 ,g,0.1892 ,m2 g-1,23.9 ,É m,6
10.34355/CRiED.U.Tsukuba.00020,290,2012,12,6,12,0,JST,2012.930365,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"29,826 ",830 ,Bq kg-1,134Cs,=,"15,261 ",772 ,Bq kg-1,river,Mano,W0700090001,45,Day,0.373 ,g,0.2018 ,m2 g-1,33.0 ,É m,7
10.34355/CRiED.U.Tsukuba.00020,291,2012,12,18,12,0,JST,2012.963242,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"30,853 ",761 ,Bq kg-1,134Cs,=,"17,381 ",758 ,Bq kg-1,river,Mano,W0700090001,12,Day,0.010 ,g,N/A,m2 g-1,N/A,É m,7
10.34355/CRiED.U.Tsukuba.00020,292,2013,1,10,12,0,JST,2013.024658,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"12,578 ",190 ,Bq kg-1,134Cs,=,"7,405 ",189 ,Bq kg-1,river,Mano,W0700090001,23,Day,0.058 ,g,0.3273 ,m2 g-1,19.8 ,É m,7
10.34355/CRiED.U.Tsukuba.00020,293,2013,1,22,12,0,JST,2013.057534,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"18,263 ",200 ,Bq kg-1,134Cs,=,"9,785 ",191 ,Bq kg-1,river,Mano,W0700090001,12,Day,0.087 ,g,0.3748 ,m2 g-1,18.4 ,É m,7
10.34355/CRiED.U.Tsukuba.00020,294,2013,2,26,12,0,JST,2013.151826,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"20,936 ",534 ,Bq kg-1,134Cs,=,"10,791 ",480 ,Bq kg-1,river,Mano,W0700090001,35,Day,0.299 ,g,0.2767 ,m2 g-1,23.2 ,É m,7
10.34355/CRiED.U.Tsukuba.00020,295,2013,4,18,12,0,JST,2013.296575,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"21,357 ",562 ,Bq kg-1,134Cs,=,"10,446 ",470 ,Bq kg-1,river,Mano,W0700090001,51,Day,0.637 ,g,0.2517 ,m2 g-1,25.5 ,É m,7
10.34355/CRiED.U.Tsukuba.00020,296,2013,5,21,12,0,JST,2013.388128,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"16,659 ",396 ,Bq kg-1,134Cs,=,"8,538 ",358 ,Bq kg-1,river,Mano,W0700090001,33,Day,0.474 ,g,0.3453 ,m2 g-1,20.5 ,É m,7
10.34355/CRiED.U.Tsukuba.00020,297,2013,6,18,12,0,JST,2013.463242,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"3,903 ",177 ,Bq kg-1,134Cs,=,"1,749 ",174 ,Bq kg-1,river,Mano,W0700090001,28,Day,0.100 ,g,N/A,m2 g-1,N/A,É m,7
10.34355/CRiED.U.Tsukuba.00020,298,2013,7,25,12,0,JST,2013.565753,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"34,716 ",284 ,Bq kg-1,134Cs,=,"15,136 ",230 ,Bq kg-1,river,Mano,W0700090001,37,Day,0.717 ,g,0.2508 ,m2 g-1,25.1 ,É m,7
10.34355/CRiED.U.Tsukuba.00020,299,2013,8,8,12,0,JST,2013.602511,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"32,849 ","1,038 ",Bq kg-1,134Cs,=,"14,688 ","1,116 ",Bq kg-1,river,Mano,W0700090001,14,Day,0.757 ,g,0.2533 ,m2 g-1,34.1 ,É m,7
10.34355/CRiED.U.Tsukuba.00020,300,2013,8,22,12,0,JST,2013.640868,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"23,780 ",733 ,Bq kg-1,134Cs,=,"10,963 ",631 ,Bq kg-1,river,Mano,W0700090001,14,Day,0.421 ,g,0.2541 ,m2 g-1,32.5 ,É m,7
10.34355/CRiED.U.Tsukuba.00020,301,2013,9,11,12,0,JST,2013.694064,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"33,896 ",984 ,Bq kg-1,134Cs,=,"13,766 ",828 ,Bq kg-1,river,Mano,W0700090001,20,Day,0.200 ,g,0.2593 ,m2 g-1,29.9 ,É m,7
10.34355/CRiED.U.Tsukuba.00020,302,2013,9,26,12,0,JST,2013.73516,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"25,269 ",546 ,Bq kg-1,134Cs,=,"11,468 ",444 ,Bq kg-1,river,Mano,W0700090001,15,Day,40.299 ,g,0.2224 ,m2 g-1,33.6 ,É m,7
10.34355/CRiED.U.Tsukuba.00020,303,2013,10,30,12,0,JST,2013.829452,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"22,785 ",414 ,Bq kg-1,134Cs,=,"9,420 ",323 ,Bq kg-1,river,Mano,W0700090001,34,Day,5.962 ,g,0.3029 ,m2 g-1,23.7 ,É m,7
10.34355/CRiED.U.Tsukuba.00020,304,2013,11,20,12,0,JST,2013.885388,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"24,773 ",550 ,Bq kg-1,134Cs,=,"9,985 ",449 ,Bq kg-1,river,Mano,W0700090001,21,Day,0.130 ,g,0.1815 ,m2 g-1,35.3 ,É m,7
10.34355/CRiED.U.Tsukuba.00020,305,2013,12,23,12,0,JST,2013.976941,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"22,473 ",548 ,Bq kg-1,134Cs,=,"9,662 ",475 ,Bq kg-1,river,Mano,W0700090001,33,Day,0.112 ,g,0.1321 ,m2 g-1,35.5 ,É m,7
10.34355/CRiED.U.Tsukuba.00020,306,2014,1,17,12,0,JST,2014.043836,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"9,287 ",262 ,Bq kg-1,134Cs,=,"3,436 ",296 ,Bq kg-1,river,Mano,W0700090001,25,Day,0.022 ,g,0.1685 ,m2 g-1,34.1 ,É m,7
10.34355/CRiED.U.Tsukuba.00020,307,2014,2,26,12,0,JST,2014.151826,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"14,765 ",507 ,Bq kg-1,134Cs,=,"5,629 ",403 ,Bq kg-1,river,Mano,W0700090001,40,Day,0.160 ,g,0.1597 ,m2 g-1,32.8 ,É m,7
10.34355/CRiED.U.Tsukuba.00020,308,2014,8,5,12,0,JST,2014.594292,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"14,299 ",285 ,Bq kg-1,134Cs,=,"5,002 ",198 ,Bq kg-1,river,Mano,W0700090001,160,Day,9.549 ,g,0.2052 ,m2 g-1,34.5 ,É m,7
10.34355/CRiED.U.Tsukuba.00020,309,2014,9,8,12,0,JST,2014.685845,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"20,430 ",275 ,Bq kg-1,134Cs,=,"6,678 ",187 ,Bq kg-1,river,Mano,W0700090001,34,Day,2.885 ,g,0.2294 ,m2 g-1,28.2 ,É m,7
10.34355/CRiED.U.Tsukuba.00020,310,2014,10,21,12,0,JST,2014.804795,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"17,971 ",352 ,Bq kg-1,134Cs,=,"5,379 ",236 ,Bq kg-1,river,Mano,W0700090001,43,Day,9.413 ,g,0.1973 ,m2 g-1,33.7 ,É m,7
10.34355/CRiED.U.Tsukuba.00020,311,2014,12,4,12,0,JST,2014.924886,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"13,670 ",346 ,Bq kg-1,134Cs,=,"4,476 ",278 ,Bq kg-1,river,Mano,W0700090001,44,Day,0.048 ,g,0.2222 ,m2 g-1,31.8 ,É m,7
10.34355/CRiED.U.Tsukuba.00020,312,2015,1,14,12,0,JST,2015.035616,N,1,37,42,57,37.71583333,E,1,140,50,22,140.8394444,1,106.5,m,Suspended Matter,137Cs,=,"10,950 ",240 ,Bq kg-1,134Cs,=,"3,293 ",206 ,Bq kg-1,river,Mano,W0700090001,41,Day,0.029 ,g,0.2576 ,m2 g-1,33.0 ,É m,7
10.34355/CRiED.U.Tsukuba.00020,313,2011,9,26,12,0,JST,2011.73516,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"28,055 ",434 ,Bq kg-1,134Cs,=,"24,112 ",759 ,Bq kg-1,river,Mano,W0700090001,26,Day,23.520 ,g,0.3743 ,m2 g-1,19.4 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,314,2012,12,6,12,0,JST,2012.930365,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"7,782 ",288 ,Bq kg-1,134Cs,=,"4,181 ",257 ,Bq kg-1,river,Mano,W0700090001,45,Day,3.319 ,g,0.3150 ,m2 g-1,25.9 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,315,2012,12,18,12,0,JST,2012.963242,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"6,302 ",238 ,Bq kg-1,134Cs,=,"3,263 ",214 ,Bq kg-1,river,Mano,W0700090001,12,Day,0.571 ,g,0.2796 ,m2 g-1,27.0 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,316,2013,1,10,12,0,JST,2013.024658,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"7,069 ",240 ,Bq kg-1,134Cs,=,"3,991 ",222 ,Bq kg-1,river,Mano,W0700090001,23,Day,0.904 ,g,0.2597 ,m2 g-1,23.2 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,317,2013,1,22,12,0,JST,2013.057534,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"6,705 ",226 ,Bq kg-1,134Cs,=,"3,448 ",195 ,Bq kg-1,river,Mano,W0700090001,12,Day,1.318 ,g,0.2591 ,m2 g-1,23.5 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,318,2013,2,26,12,0,JST,2013.151826,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"6,132 ",109 ,Bq kg-1,134Cs,=,"3,227 ",94 ,Bq kg-1,river,Mano,W0700090001,35,Day,2.403 ,g,0.2925 ,m2 g-1,26.5 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,319,2013,4,18,12,0,JST,2013.296575,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"6,505 ",129 ,Bq kg-1,134Cs,=,"3,333 ",109 ,Bq kg-1,river,Mano,W0700090001,51,Day,3.474 ,g,0.3285 ,m2 g-1,24.9 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,320,2013,5,22,12,0,JST,2013.390868,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"5,847 ",78 ,Bq kg-1,134Cs,=,"3,152 ",71 ,Bq kg-1,river,Mano,W0700090001,34,Day,4.700 ,g,0.3666 ,m2 g-1,17.6 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,321,2013,6,18,12,0,JST,2013.463242,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"6,302 ",341 ,Bq kg-1,134Cs,=,"3,494 ",314 ,Bq kg-1,river,Mano,W0700090001,27,Day,6.827 ,g,0.2399 ,m2 g-1,24.9 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,322,2013,7,25,12,0,JST,2013.565753,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"6,181 ",87 ,Bq kg-1,134Cs,=,"2,899 ",69 ,Bq kg-1,river,Mano,W0700090001,37,Day,13.256 ,g,0.3037 ,m2 g-1,20.8 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,323,2013,8,8,12,0,JST,2013.602511,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"7,674 ",269 ,Bq kg-1,134Cs,=,"3,633 ",221 ,Bq kg-1,river,Mano,W0700090001,14,Day,11.347 ,g,0.3616 ,m2 g-1,20.4 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,324,2013,8,22,12,0,JST,2013.640868,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"7,319 ",154 ,Bq kg-1,134Cs,=,"3,538 ",128 ,Bq kg-1,river,Mano,W0700090001,14,Day,16.223 ,g,0.3260 ,m2 g-1,22.9 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,325,2013,9,11,12,0,JST,2013.694064,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"5,644 ",229 ,Bq kg-1,134Cs,=,"2,545 ",189 ,Bq kg-1,river,Mano,W0700090001,20,Day,6.284 ,g,0.3389 ,m2 g-1,21.0 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,326,2013,9,26,12,0,JST,2013.73516,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"8,417 ",234 ,Bq kg-1,134Cs,=,"3,784 ",196 ,Bq kg-1,river,Mano,W0700090001,15,Day,47.913 ,g,0.2915 ,m2 g-1,24.4 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,327,2013,10,30,12,0,JST,2013.829452,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"7,197 ",164 ,Bq kg-1,134Cs,=,"3,195 ",130 ,Bq kg-1,river,Mano,W0700090001,34,Day,34.271 ,g,0.2904 ,m2 g-1,24.5 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,328,2013,11,20,12,0,JST,2013.885388,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"7,083 ",181 ,Bq kg-1,134Cs,=,"2,912 ",139 ,Bq kg-1,river,Mano,W0700090001,21,Day,6.878 ,g,0.2976 ,m2 g-1,25.3 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,329,2013,12,23,12,0,JST,2013.976941,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"5,414 ",163 ,Bq kg-1,134Cs,=,"2,226 ",136 ,Bq kg-1,river,Mano,W0700090001,33,Day,0.906 ,g,0.2776 ,m2 g-1,20.0 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,330,2014,1,17,12,0,JST,2014.043836,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"1,349 ",13 ,Bq kg-1,134Cs,=,509 ,10 ,Bq kg-1,river,Mano,W0700090001,25,Day,0.664 ,g,0.2065 ,m2 g-1,29.7 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,331,2014,2,26,12,0,JST,2014.151826,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"4,694 ",111 ,Bq kg-1,134Cs,=,"1,731 ",81 ,Bq kg-1,river,Mano,W0700090001,40,Day,0.860 ,g,0.1856 ,m2 g-1,25.4 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,332,2014,8,5,12,0,JST,2014.594292,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"6,263 ",92 ,Bq kg-1,134Cs,=,"1,957 ",63 ,Bq kg-1,river,Mano,W0700090001,160,Day,1.765 ,g,0.2848 ,m2 g-1,22.1 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,333,2014,9,8,12,0,JST,2014.685845,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"5,691 ",170 ,Bq kg-1,134Cs,=,"1,953 ",119 ,Bq kg-1,river,Mano,W0700090001,34,Day,21.441 ,g,0.3284 ,m2 g-1,23.1 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,334,2014,10,21,12,0,JST,2014.804795,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"4,893 ",137 ,Bq kg-1,134Cs,=,"1,492 ",97 ,Bq kg-1,river,Mano,W0700090001,43,Day,4.955 ,g,0.2464 ,m2 g-1,25.3 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,335,2014,12,4,12,0,JST,2014.924886,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"4,808 ",101 ,Bq kg-1,134Cs,=,"1,585 ",72 ,Bq kg-1,river,Mano,W0700090001,44,Day,5.803 ,g,0.2766 ,m2 g-1,20.7 ,É m,8
10.34355/CRiED.U.Tsukuba.00020,336,2015,1,14,12,0,JST,2015.035616,N,1,37,42,42,37.71166667,E,1,140,57,19,140.9552778,1,10,m,Suspended Matter,137Cs,=,"9,100 ",336 ,Bq kg-1,134Cs,=,"2,423 ",220 ,Bq kg-1,river,Mano,W0700090001,41,Day,1.499 ,g,0.2196 ,m2 g-1,23.6 ,É m,8
